Entity,Code,Date,,Days since confirmed cases first reached 30 per day
Costa Rica,CRI,"Apr 22, 2020",7.2857142857,
Costa Rica,CRI,"Apr 23, 2020",7.8571428571,
Costa Rica,CRI,"Apr 24, 2020",6.4285714286,
Cote d'Ivoire,CIV,"Mar 16, 2020",1.3333333333,
Cote d'Ivoire,CIV,"Mar 17, 2020",1.25,
Cote d'Ivoire,CIV,"Mar 18, 2020",1,
Cote d'Ivoire,CIV,"Mar 19, 2020",1,
Cote d'Ivoire,CIV,"Mar 20, 2020",1.3333333333,
Cote d'Ivoire,CIV,"Mar 21, 2020",1.8571428571,
Cote d'Ivoire,CIV,"Mar 22, 2020",1.8571428571,
Cote d'Ivoire,CIV,"Mar 23, 2020",3,
Cote d'Ivoire,CIV,"Mar 24, 2020",2.8571428571,
Cote d'Ivoire,CIV,"Mar 25, 2020",9.7142857143,
Cote d'Ivoire,CIV,"Mar 26, 2020",10.5714285714,
Cote d'Ivoire,CIV,"Mar 27, 2020",12.4285714286,
Cote d'Ivoire,CIV,"Mar 28, 2020",12.4285714286,
Cote d'Ivoire,CIV,"Mar 29, 2020",17.5714285714,
Cote d'Ivoire,CIV,"Mar 30, 2020",20,
Cote d'Ivoire,CIV,"Mar 31, 2020",20.4285714286,
Cote d'Ivoire,CIV,"Apr 1, 2020",13.5714285714,
Cote d'Ivoire,CIV,"Apr 2, 2020",15.7142857143,
Cote d'Ivoire,CIV,"Apr 3, 2020",14,
Cote d'Ivoire,CIV,"Apr 4, 2020",16.7142857143,
Cote d'Ivoire,CIV,"Apr 5, 2020",15,
Cote d'Ivoire,CIV,"Apr 6, 2020",13.7142857143,
Cote d'Ivoire,CIV,"Apr 7, 2020",22.1428571429,
Cote d'Ivoire,CIV,"Apr 8, 2020",25.8571428571,
Cote d'Ivoire,CIV,"Apr 9, 2020",27.7142857143,
Cote d'Ivoire,CIV,"Apr 10, 2020",35.7142857143,0
Cote d'Ivoire,CIV,"Apr 11, 2020",37.4285714286,1
Cote d'Ivoire,CIV,"Apr 12, 2020",41.1428571429,2
Cote d'Ivoire,CIV,"Apr 13, 2020",44.7142857143,3
Cote d'Ivoire,CIV,"Apr 14, 2020",43.2857142857,4
Cote d'Ivoire,CIV,"Apr 15, 2020",39.5714285714,5
Cote d'Ivoire,CIV,"Apr 16, 2020",38.5714285714,6
Cote d'Ivoire,CIV,"Apr 17, 2020",34.8571428571,7
Cote d'Ivoire,CIV,"Apr 18, 2020",37.4285714286,8
Cote d'Ivoire,CIV,"Apr 19, 2020",38.2857142857,9
Cote d'Ivoire,CIV,"Apr 20, 2020",39,10
Cote d'Ivoire,CIV,"Apr 21, 2020",36.1428571429,11
Cote d'Ivoire,CIV,"Apr 22, 2020",41.4285714286,12
Cote d'Ivoire,CIV,"Apr 23, 2020",42.5714285714,13
Cote d'Ivoire,CIV,"Apr 24, 2020",45.1428571429,14
Croatia,HRV,"Jan 2, 2020",0,
Croatia,HRV,"Jan 3, 2020",0,
Croatia,HRV,"Jan 4, 2020",0,
Croatia,HRV,"Jan 5, 2020",0,
Croatia,HRV,"Jan 6, 2020",0,
Croatia,HRV,"Jan 7, 2020",0,
Croatia,HRV,"Jan 8, 2020",0,
Croatia,HRV,"Jan 9, 2020",0,
Croatia,HRV,"Jan 10, 2020",0,
Croatia,HRV,"Jan 11, 2020",0,
Croatia,HRV,"Jan 12, 2020",0,
Croatia,HRV,"Jan 13, 2020",0,
Croatia,HRV,"Jan 14, 2020",0,
Croatia,HRV,"Jan 15, 2020",0,
Croatia,HRV,"Jan 16, 2020",0,
Croatia,HRV,"Jan 17, 2020",0,
Croatia,HRV,"Jan 18, 2020",0,
Croatia,HRV,"Jan 19, 2020",0,
Croatia,HRV,"Jan 20, 2020",0,
Croatia,HRV,"Jan 21, 2020",0,
Croatia,HRV,"Jan 22, 2020",0,
Croatia,HRV,"Jan 23, 2020",0,
Croatia,HRV,"Jan 24, 2020",0,
Croatia,HRV,"Jan 25, 2020",0,
Croatia,HRV,"Jan 26, 2020",0,
Croatia,HRV,"Jan 27, 2020",0,
Croatia,HRV,"Jan 28, 2020",0,
Croatia,HRV,"Jan 29, 2020",0,
Croatia,HRV,"Jan 30, 2020",0,
Croatia,HRV,"Jan 31, 2020",0,
Croatia,HRV,"Feb 1, 2020",0,
Croatia,HRV,"Feb 2, 2020",0,
Croatia,HRV,"Feb 3, 2020",0,
Croatia,HRV,"Feb 4, 2020",0,
Croatia,HRV,"Feb 5, 2020",0,
Croatia,HRV,"Feb 6, 2020",0,
Croatia,HRV,"Feb 7, 2020",0,
Croatia,HRV,"Feb 8, 2020",0,
Croatia,HRV,"Feb 9, 2020",0,
Croatia,HRV,"Feb 10, 2020",0,
Croatia,HRV,"Feb 11, 2020",0,
Croatia,HRV,"Feb 12, 2020",0,
Croatia,HRV,"Feb 13, 2020",0,
Croatia,HRV,"Feb 14, 2020",0,
Croatia,HRV,"Feb 15, 2020",0,
Croatia,HRV,"Feb 16, 2020",0,
Croatia,HRV,"Feb 17, 2020",0,
Croatia,HRV,"Feb 18, 2020",0,
Croatia,HRV,"Feb 19, 2020",0,
Croatia,HRV,"Feb 20, 2020",0,
Croatia,HRV,"Feb 21, 2020",0,
Croatia,HRV,"Feb 22, 2020",0,
Croatia,HRV,"Feb 23, 2020",0,
Croatia,HRV,"Feb 24, 2020",0,
Croatia,HRV,"Feb 25, 2020",0,
Croatia,HRV,"Feb 26, 2020",0.1428571429,
Croatia,HRV,"Feb 27, 2020",0.2857142857,
Croatia,HRV,"Feb 28, 2020",0.4285714286,
Croatia,HRV,"Feb 29, 2020",0.7142857143,
Croatia,HRV,"Mar 1, 2020",0.7142857143,
Croatia,HRV,"Mar 2, 2020",1,
Croatia,HRV,"Mar 3, 2020",1.1428571429,
Croatia,HRV,"Mar 4, 2020",1.1428571429,
Croatia,HRV,"Mar 5, 2020",1.1666666667,
Croatia,HRV,"Mar 6, 2020",1.1666666667,
Croatia,HRV,"Mar 7, 2020",1,
Croatia,HRV,"Mar 8, 2020",1.1666666667,
Croatia,HRV,"Mar 9, 2020",1,
Croatia,HRV,"Mar 10, 2020",1,
Croatia,HRV,"Mar 11, 2020",1,
Croatia,HRV,"Mar 12, 2020",1.4,
Croatia,HRV,"Mar 13, 2020",3,
Croatia,HRV,"Mar 14, 2020",4,
Croatia,HRV,"Mar 15, 2020",5,
Croatia,HRV,"Mar 16, 2020",6,
Croatia,HRV,"Mar 17, 2020",6.2857142857,
Croatia,HRV,"Mar 18, 2020",8,
Croatia,HRV,"Mar 19, 2020",9.2857142857,
Croatia,HRV,"Mar 20, 2020",11.2857142857,
Croatia,HRV,"Mar 21, 2020",13.5714285714,
Croatia,HRV,"Mar 22, 2020",24.1428571429,
Croatia,HRV,"Mar 23, 2020",26.7142857143,
Croatia,HRV,"Mar 24, 2020",35.7142857143,0
Croatia,HRV,"Mar 25, 2020",44.7142857143,1
Croatia,HRV,"Mar 26, 2020",48.1428571429,2
Croatia,HRV,"Mar 27, 2020",55.8571428571,3
Croatia,HRV,"Mar 28, 2020",65.7142857143,4
Croatia,HRV,"Mar 29, 2020",64.4285714286,5
Croatia,HRV,"Mar 30, 2020",68.2857142857,6
Croatia,HRV,"Mar 31, 2020",69.1428571429,7
Croatia,HRV,"Apr 1, 2020",69.2857142857,8
Croatia,HRV,"Apr 2, 2020",77.8571428571,9
Croatia,HRV,"Apr 3, 2020",73.7142857143,10
Croatia,HRV,"Apr 4, 2020",70.4285714286,11
Croatia,HRV,"Apr 5, 2020",67,12
Croatia,HRV,"Apr 6, 2020",67,13
Croatia,HRV,"Apr 7, 2020",61.7142857143,14
Croatia,HRV,"Apr 8, 2020",59.2857142857,15
Croatia,HRV,"Apr 9, 2020",54.2857142857,16
Croatia,HRV,"Apr 10, 2020",56.5714285714,17
Croatia,HRV,"Apr 11, 2020",59.4285714286,18
Croatia,HRV,"Apr 12, 2020",58.2857142857,19
Croatia,HRV,"Apr 13, 2020",59.7142857143,20
Croatia,HRV,"Apr 14, 2020",61.1428571429,21
Croatia,HRV,"Apr 15, 2020",60.2857142857,22
Croatia,HRV,"Apr 16, 2020",56.8571428571,23
Croatia,HRV,"Apr 17, 2020",54.8571428571,24
Croatia,HRV,"Apr 18, 2020",45.5714285714,25
Croatia,HRV,"Apr 19, 2020",42.5714285714,26
Croatia,HRV,"Apr 20, 2020",38.7142857143,27
Croatia,HRV,"Apr 21, 2020",33,28
Croatia,HRV,"Apr 22, 2020",29.1428571429,29
Croatia,HRV,"Apr 23, 2020",29.8571428571,30
Croatia,HRV,"Apr 24, 2020",27.1428571429,31
Cuba,CUB,"Mar 15, 2020",1.3333333333,
Cuba,CUB,"Mar 16, 2020",1.3333333333,
Cuba,CUB,"Mar 17, 2020",1.3333333333,
Cuba,CUB,"Mar 18, 2020",1.75,
Cuba,CUB,"Mar 19, 2020",2,
Cuba,CUB,"Mar 20, 2020",2.6,
Cuba,CUB,"Mar 21, 2020",3.4,
Cuba,CUB,"Mar 22, 2020",4.2,
Cuba,CUB,"Mar 23, 2020",5.1666666667,
Cuba,CUB,"Mar 24, 2020",5.1428571429,
Cuba,CUB,"Mar 25, 2020",5.8571428571,
Cuba,CUB,"Mar 26, 2020",6.5714285714,
Cuba,CUB,"Mar 27, 2020",7.2857142857,
Cuba,CUB,"Mar 28, 2020",8.4285714286,
Cuba,CUB,"Mar 29, 2020",13.4285714286,
Cuba,CUB,"Mar 30, 2020",14.8571428571,
Cuba,CUB,"Mar 31, 2020",18.5714285714,
Cuba,CUB,"Apr 1, 2020",19.7142857143,
Cuba,CUB,"Apr 2, 2020",22.1428571429,
Cuba,CUB,"Apr 3, 2020",23.7142857143,
Cuba,CUB,"Apr 4, 2020",27,
Cuba,CUB,"Apr 5, 2020",24.1428571429,
Cuba,CUB,"Apr 6, 2020",25.8571428571,
Cuba,CUB,"Apr 7, 2020",25.7142857143,
Cuba,CUB,"Apr 8, 2020",30,0
Cuba,CUB,"Apr 9, 2020",35,1
Cuba,CUB,"Apr 10, 2020",40.2857142857,2
Cuba,CUB,"Apr 11, 2020",42.1428571429,3
Cuba,CUB,"Apr 12, 2020",47.4285714286,4
Cuba,CUB,"Apr 13, 2020",49.8571428571,5
Cuba,CUB,"Apr 14, 2020",53.7142857143,6
Cuba,CUB,"Apr 15, 2020",52.8571428571,7
Cuba,CUB,"Apr 16, 2020",51,8
Cuba,CUB,"Apr 17, 2020",49.5714285714,9
Cuba,CUB,"Apr 18, 2020",51.2857142857,10
Cuba,CUB,"Apr 19, 2020",52.2857142857,11
Cuba,CUB,"Apr 20, 2020",52.2857142857,12
Cuba,CUB,"Apr 21, 2020",51.5714285714,13
Cuba,CUB,"Apr 22, 2020",53,14
Cuba,CUB,"Apr 23, 2020",53.5714285714,15
Cuba,CUB,"Apr 24, 2020",53.2857142857,16
Curacao,CUW,"Mar 26, 2020",1.6666666667,
Curacao,CUW,"Mar 27, 2020",1.3333333333,
Curacao,CUW,"Mar 28, 2020",1.25,
Curacao,CUW,"Mar 29, 2020",1,
Curacao,CUW,"Mar 30, 2020",1,
Curacao,CUW,"Mar 31, 2020",0.6,
Curacao,CUW,"Apr 1, 2020",0.8333333333,
Curacao,CUW,"Apr 2, 2020",0.8333333333,
Curacao,CUW,"Apr 3, 2020",0.6666666667,
Curacao,CUW,"Apr 4, 2020",0.5,
Curacao,CUW,"Apr 5, 2020",0.5,
Curacao,CUW,"Apr 6, 2020",0.3333333333,
Curacao,CUW,"Apr 7, 2020",0.5714285714,
Curacao,CUW,"Apr 8, 2020",0.2857142857,
Curacao,CUW,"Apr 9, 2020",0.4285714286,
Curacao,CUW,"Apr 10, 2020",0.4285714286,
Curacao,CUW,"Apr 11, 2020",0.4285714286,
Curacao,CUW,"Apr 12, 2020",0.4285714286,
Curacao,CUW,"Apr 13, 2020",0.4285714286,
Curacao,CUW,"Apr 14, 2020",0.1428571429,
Curacao,CUW,"Apr 15, 2020",0.1428571429,
Curacao,CUW,"Apr 16, 2020",0,
Curacao,CUW,"Apr 17, 2020",0,
Curacao,CUW,"Apr 18, 2020",0,
Curacao,CUW,"Apr 19, 2020",0,
Curacao,CUW,"Apr 20, 2020",0,
Curacao,CUW,"Apr 21, 2020",0,
Curacao,CUW,"Apr 22, 2020",0,
Curacao,CUW,"Apr 23, 2020",0,
Curacao,CUW,"Apr 24, 2020",0,
Cyprus,CYP,"Mar 14, 2020",4.6666666667,
Cyprus,CYP,"Mar 15, 2020",5.25,
Cyprus,CYP,"Mar 16, 2020",6,
Cyprus,CYP,"Mar 17, 2020",7.6,
Cyprus,CYP,"Mar 18, 2020",6.3333333333,
Cyprus,CYP,"Mar 19, 2020",8.6666666667,
Cyprus,CYP,"Mar 20, 2020",7.4285714286,
Cyprus,CYP,"Mar 21, 2020",7.5714285714,
Cyprus,CYP,"Mar 22, 2020",9,
Cyprus,CYP,"Mar 23, 2020",9.2857142857,
Cyprus,CYP,"Mar 24, 2020",10.8571428571,
Cyprus,CYP,"Mar 25, 2020",12,
Cyprus,CYP,"Mar 26, 2020",10.5714285714,
Cyprus,CYP,"Mar 27, 2020",12.5714285714,
Cyprus,CYP,"Mar 28, 2020",13.5714285714,
Cyprus,CYP,"Mar 29, 2020",13.5714285714,
Cyprus,CYP,"Mar 30, 2020",17,
Cyprus,CYP,"Mar 31, 2020",16.2857142857,
Cyprus,CYP,"Apr 1, 2020",19.7142857143,
Cyprus,CYP,"Apr 2, 2020",26.8571428571,
Cyprus,CYP,"Apr 3, 2020",30,0
Cyprus,CYP,"Apr 4, 2020",33.4285714286,1
Cyprus,CYP,"Apr 5, 2020",35.2857142857,2
Cyprus,CYP,"Apr 6, 2020",33.1428571429,3
Cyprus,CYP,"Apr 7, 2020",33.5714285714,4
Cyprus,CYP,"Apr 8, 2020",33.1428571429,5
Cyprus,CYP,"Apr 9, 2020",29.4285714286,6
Cyprus,CYP,"Apr 10, 2020",29.7142857143,7
Cyprus,CYP,"Apr 11, 2020",28.4285714286,8
Cyprus,CYP,"Apr 12, 2020",27.1428571429,9
Cyprus,CYP,"Apr 13, 2020",26.7142857143,10
Cyprus,CYP,"Apr 14, 2020",28.1428571429,11
Cyprus,CYP,"Apr 15, 2020",28.7142857143,12
Cyprus,CYP,"Apr 16, 2020",27,13
Cyprus,CYP,"Apr 17, 2020",24.4285714286,14
Cyprus,CYP,"Apr 18, 2020",20,15
Cyprus,CYP,"Apr 19, 2020",20.7142857143,16
Cyprus,CYP,"Apr 20, 2020",19.1428571429,17
Cyprus,CYP,"Apr 21, 2020",15.7142857143,18
Cyprus,CYP,"Apr 22, 2020",12.7142857143,19
Cyprus,CYP,"Apr 23, 2020",10.7142857143,20
Cyprus,CYP,"Apr 24, 2020",8.5714285714,21
Czech Republic,CZE,"Jan 2, 2020",0,
Czech Republic,CZE,"Jan 3, 2020",0,
Czech Republic,CZE,"Jan 4, 2020",0,
Czech Republic,CZE,"Jan 5, 2020",0,
Czech Republic,CZE,"Jan 6, 2020",0,
Czech Republic,CZE,"Jan 7, 2020",0,
Czech Republic,CZE,"Jan 8, 2020",0,
Czech Republic,CZE,"Jan 9, 2020",0,
Czech Republic,CZE,"Jan 10, 2020",0,
Czech Republic,CZE,"Jan 11, 2020",0,
Czech Republic,CZE,"Jan 12, 2020",0,
Czech Republic,CZE,"Jan 13, 2020",0,
Czech Republic,CZE,"Jan 14, 2020",0,
Czech Republic,CZE,"Jan 15, 2020",0,
Czech Republic,CZE,"Jan 16, 2020",0,
Czech Republic,CZE,"Jan 17, 2020",0,
Czech Republic,CZE,"Jan 18, 2020",0,
Czech Republic,CZE,"Jan 19, 2020",0,
Czech Republic,CZE,"Jan 20, 2020",0,
Czech Republic,CZE,"Jan 21, 2020",0,
Czech Republic,CZE,"Jan 22, 2020",0,
Czech Republic,CZE,"Jan 23, 2020",0,
Czech Republic,CZE,"Jan 24, 2020",0,
Czech Republic,CZE,"Jan 25, 2020",0,
Czech Republic,CZE,"Jan 26, 2020",0,
Czech Republic,CZE,"Jan 27, 2020",0,
Czech Republic,CZE,"Jan 28, 2020",0,
Czech Republic,CZE,"Jan 29, 2020",0,
Czech Republic,CZE,"Jan 30, 2020",0,
Czech Republic,CZE,"Jan 31, 2020",0,
Czech Republic,CZE,"Feb 1, 2020",0,
Czech Republic,CZE,"Feb 2, 2020",0,
Czech Republic,CZE,"Feb 3, 2020",0,
Czech Republic,CZE,"Feb 4, 2020",0,
Czech Republic,CZE,"Feb 5, 2020",0,
Czech Republic,CZE,"Feb 6, 2020",0,
Czech Republic,CZE,"Feb 7, 2020",0,
Czech Republic,CZE,"Feb 8, 2020",0,
Czech Republic,CZE,"Feb 9, 2020",0,
Czech Republic,CZE,"Feb 10, 2020",0,
Czech Republic,CZE,"Feb 11, 2020",0,
Czech Republic,CZE,"Feb 12, 2020",0,
Czech Republic,CZE,"Feb 13, 2020",0,
Czech Republic,CZE,"Feb 14, 2020",0,
Czech Republic,CZE,"Feb 15, 2020",0,
Czech Republic,CZE,"Feb 16, 2020",0,
Czech Republic,CZE,"Feb 17, 2020",0,
Czech Republic,CZE,"Feb 18, 2020",0,
Czech Republic,CZE,"Feb 19, 2020",0,
Czech Republic,CZE,"Feb 20, 2020",0,
Czech Republic,CZE,"Feb 21, 2020",0,
Czech Republic,CZE,"Feb 22, 2020",0,
Czech Republic,CZE,"Feb 23, 2020",0,
Czech Republic,CZE,"Feb 24, 2020",0,
Czech Republic,CZE,"Feb 25, 2020",0,
Czech Republic,CZE,"Feb 26, 2020",0,
Czech Republic,CZE,"Feb 27, 2020",0,
Czech Republic,CZE,"Feb 28, 2020",0,
Czech Republic,CZE,"Feb 29, 2020",0,
Czech Republic,CZE,"Mar 1, 2020",0,
Czech Republic,CZE,"Mar 2, 2020",0.4285714286,
Czech Republic,CZE,"Mar 3, 2020",0.7142857143,
Czech Republic,CZE,"Mar 4, 2020",0.7142857143,
Czech Republic,CZE,"Mar 5, 2020",1.1428571429,
Czech Republic,CZE,"Mar 6, 2020",1.7142857143,
Czech Republic,CZE,"Mar 7, 2020",2.7142857143,
Czech Republic,CZE,"Mar 8, 2020",3.7142857143,
Czech Republic,CZE,"Mar 9, 2020",4.1428571429,
Czech Republic,CZE,"Mar 10, 2020",5,
Czech Republic,CZE,"Mar 11, 2020",8.2857142857,
Czech Republic,CZE,"Mar 12, 2020",12.2857142857,
Czech Republic,CZE,"Mar 13, 2020",14.8571428571,
Czech Republic,CZE,"Mar 14, 2020",18.7142857143,
Czech Republic,CZE,"Mar 15, 2020",26.8571428571,
Czech Republic,CZE,"Mar 16, 2020",38,0
Czech Republic,CZE,"Mar 17, 2020",43.4285714286,1
Czech Republic,CZE,"Mar 18, 2020",53,2
Czech Republic,CZE,"Mar 19, 2020",61.1428571429,3
Czech Republic,CZE,"Mar 20, 2020",82.5714285714,4
Czech Republic,CZE,"Mar 21, 2020",107.7142857143,5
Czech Republic,CZE,"Mar 22, 2020",111.5714285714,6
Czech Republic,CZE,"Mar 23, 2020",123.8571428571,7
Czech Republic,CZE,"Mar 24, 2020",127.4285714286,8
Czech Republic,CZE,"Mar 25, 2020",137.1428571429,9
Czech Republic,CZE,"Mar 26, 2020",161.7142857143,10
Czech Republic,CZE,"Mar 27, 2020",195.4285714286,11
Czech Republic,CZE,"Mar 28, 2020",196.4285714286,12
Czech Republic,CZE,"Mar 29, 2020",238.2857142857,13
Czech Republic,CZE,"Mar 30, 2020",237.7142857143,14
Czech Republic,CZE,"Mar 31, 2020",252.2857142857,15
Czech Republic,CZE,"Apr 1, 2020",273.4285714286,16
Czech Republic,CZE,"Apr 2, 2020",276.4285714286,17
Czech Republic,CZE,"Apr 3, 2020",256.5714285714,18
Czech Republic,CZE,"Apr 4, 2020",273,19
Czech Republic,CZE,"Apr 5, 2020",258.4285714286,20
Czech Republic,CZE,"Apr 6, 2020",251.1428571429,21
Czech Republic,CZE,"Apr 7, 2020",260,22
Czech Republic,CZE,"Apr 8, 2020",244.1428571429,23
Czech Republic,CZE,"Apr 9, 2020",246.1428571429,24
Czech Republic,CZE,"Apr 10, 2020",244.4285714286,25
Czech Republic,CZE,"Apr 11, 2020",220.2857142857,26
Czech Republic,CZE,"Apr 12, 2020",204.2857142857,27
Czech Republic,CZE,"Apr 13, 2020",200.5714285714,28
Czech Republic,CZE,"Apr 14, 2020",176.7142857143,29
Czech Republic,CZE,"Apr 15, 2020",160.5714285714,30
Czech Republic,CZE,"Apr 16, 2020",141.5714285714,31
Czech Republic,CZE,"Apr 17, 2020",123.4285714286,32
Czech Republic,CZE,"Apr 18, 2020",116.7142857143,33
Czech Republic,CZE,"Apr 19, 2020",107.4285714286,34
Czech Republic,CZE,"Apr 20, 2020",113.7142857143,35
Czech Republic,CZE,"Apr 21, 2020",122.1428571429,36
Czech Republic,CZE,"Apr 22, 2020",128.5714285714,37
Czech Republic,CZE,"Apr 23, 2020",119,38
Czech Republic,CZE,"Apr 24, 2020",107.8571428571,39
Democratic Republic of Congo,COD,"Mar 15, 2020",0.6666666667,
Democratic Republic of Congo,COD,"Mar 16, 2020",0.5,
Democratic Republic of Congo,COD,"Mar 17, 2020",0.6,
Democratic Republic of Congo,COD,"Mar 18, 2020",0.4,
Democratic Republic of Congo,COD,"Mar 19, 2020",2.1666666667,
Democratic Republic of Congo,COD,"Mar 20, 2020",1.8571428571,
Democratic Republic of Congo,COD,"Mar 21, 2020",1.7142857143,
Democratic Republic of Congo,COD,"Mar 22, 2020",3,
Democratic Republic of Congo,COD,"Mar 23, 2020",3.4285714286,
Democratic Republic of Congo,COD,"Mar 24, 2020",3.2857142857,
Democratic Republic of Congo,COD,"Mar 25, 2020",6,
Democratic Republic of Congo,COD,"Mar 26, 2020",4.4285714286,
Democratic Republic of Congo,COD,"Mar 27, 2020",5.7142857143,
Democratic Republic of Congo,COD,"Mar 28, 2020",6.2857142857,
Democratic Republic of Congo,COD,"Mar 29, 2020",5,
Democratic Republic of Congo,COD,"Mar 30, 2020",7.8571428571,
Democratic Republic of Congo,COD,"Mar 31, 2020",10.2857142857,
Democratic Republic of Congo,COD,"Apr 1, 2020",7.5714285714,
Democratic Republic of Congo,COD,"Apr 2, 2020",11.1428571429,
Democratic Republic of Congo,COD,"Apr 3, 2020",9.8571428571,
Democratic Republic of Congo,COD,"Apr 4, 2020",10.8571428571,
Democratic Republic of Congo,COD,"Apr 5, 2020",13.7142857143,
Democratic Republic of Congo,COD,"Apr 6, 2020",10.4285714286,
Democratic Republic of Congo,COD,"Apr 7, 2020",9,
Democratic Republic of Congo,COD,"Apr 8, 2020",11.7142857143,
Democratic Republic of Congo,COD,"Apr 9, 2020",8.5714285714,
Democratic Republic of Congo,COD,"Apr 10, 2020",13.1428571429,
Democratic Republic of Congo,COD,"Apr 11, 2020",12.7142857143,
Democratic Republic of Congo,COD,"Apr 12, 2020",11.4285714286,
Democratic Republic of Congo,COD,"Apr 13, 2020",11.4285714286,
Democratic Republic of Congo,COD,"Apr 14, 2020",10.5714285714,
Democratic Republic of Congo,COD,"Apr 15, 2020",10.5714285714,
Democratic Republic of Congo,COD,"Apr 16, 2020",12,
Democratic Republic of Congo,COD,"Apr 17, 2020",10.2857142857,
Democratic Republic of Congo,COD,"Apr 18, 2020",12,
Democratic Republic of Congo,COD,"Apr 19, 2020",13.2857142857,
Democratic Republic of Congo,COD,"Apr 20, 2020",14,
Democratic Republic of Congo,COD,"Apr 21, 2020",16.4285714286,
Democratic Republic of Congo,COD,"Apr 22, 2020",15,
Democratic Republic of Congo,COD,"Apr 23, 2020",15.7142857143,
Democratic Republic of Congo,COD,"Apr 24, 2020",15.2857142857,
Denmark,DNK,"Jan 2, 2020",0,
Denmark,DNK,"Jan 3, 2020",0,
Denmark,DNK,"Jan 4, 2020",0,
Denmark,DNK,"Jan 5, 2020",0,
Denmark,DNK,"Jan 6, 2020",0,
Denmark,DNK,"Jan 7, 2020",0,
Denmark,DNK,"Jan 8, 2020",0,
Denmark,DNK,"Jan 9, 2020",0,
Denmark,DNK,"Jan 10, 2020",0,
Denmark,DNK,"Jan 11, 2020",0,
Denmark,DNK,"Jan 12, 2020",0,
Denmark,DNK,"Jan 13, 2020",0,
Denmark,DNK,"Jan 14, 2020",0,
Denmark,DNK,"Jan 15, 2020",0,
Denmark,DNK,"Jan 16, 2020",0,
Denmark,DNK,"Jan 17, 2020",0,
Denmark,DNK,"Jan 18, 2020",0,
Denmark,DNK,"Jan 19, 2020",0,
Denmark,DNK,"Jan 20, 2020",0,
Denmark,DNK,"Jan 21, 2020",0,
Denmark,DNK,"Jan 22, 2020",0,
Denmark,DNK,"Jan 23, 2020",0,
Denmark,DNK,"Jan 24, 2020",0,
Denmark,DNK,"Jan 25, 2020",0,
Denmark,DNK,"Jan 26, 2020",0,
Denmark,DNK,"Jan 27, 2020",0,
Denmark,DNK,"Jan 28, 2020",0,
Denmark,DNK,"Jan 29, 2020",0,
Denmark,DNK,"Jan 30, 2020",0,
Denmark,DNK,"Jan 31, 2020",0,
Denmark,DNK,"Feb 1, 2020",0,
Denmark,DNK,"Feb 2, 2020",0,
Denmark,DNK,"Feb 3, 2020",0,
Denmark,DNK,"Feb 4, 2020",0,
Denmark,DNK,"Feb 5, 2020",0,
Denmark,DNK,"Feb 6, 2020",0,
Denmark,DNK,"Feb 7, 2020",0,
Denmark,DNK,"Feb 8, 2020",0,
Denmark,DNK,"Feb 9, 2020",0,
Denmark,DNK,"Feb 10, 2020",0,
Denmark,DNK,"Feb 11, 2020",0,
Denmark,DNK,"Feb 12, 2020",0,
Denmark,DNK,"Feb 13, 2020",0,
Denmark,DNK,"Feb 14, 2020",0,
Denmark,DNK,"Feb 15, 2020",0,
Denmark,DNK,"Feb 16, 2020",0,
Denmark,DNK,"Feb 17, 2020",0,
Denmark,DNK,"Feb 18, 2020",0,
Denmark,DNK,"Feb 19, 2020",0,
Denmark,DNK,"Feb 20, 2020",0,
Denmark,DNK,"Feb 21, 2020",0,
Denmark,DNK,"Feb 22, 2020",0,
Denmark,DNK,"Feb 23, 2020",0,
Denmark,DNK,"Feb 24, 2020",0,
Denmark,DNK,"Feb 25, 2020",0,
Denmark,DNK,"Feb 26, 2020",0,
Denmark,DNK,"Feb 27, 2020",0.1428571429,
Denmark,DNK,"Feb 28, 2020",0.1428571429,
Denmark,DNK,"Feb 29, 2020",0.2857142857,
Denmark,DNK,"Mar 1, 2020",0.4285714286,
Denmark,DNK,"Mar 2, 2020",0.5714285714,
Denmark,DNK,"Mar 3, 2020",0.7142857143,
Denmark,DNK,"Mar 4, 2020",1.1428571429,
Denmark,DNK,"Mar 5, 2020",1.2857142857,
Denmark,DNK,"Mar 6, 2020",2.7142857143,
Denmark,DNK,"Mar 7, 2020",3,
Denmark,DNK,"Mar 8, 2020",4,
Denmark,DNK,"Mar 9, 2020",4.8571428571,
Denmark,DNK,"Mar 10, 2020",15.4285714286,
Denmark,DNK,"Mar 11, 2020",36.5714285714,0
Denmark,DNK,"Mar 12, 2020",72.2857142857,1
Denmark,DNK,"Mar 13, 2020",93.7142857143,2
Denmark,DNK,"Mar 14, 2020",111.5714285714,3
Denmark,DNK,"Mar 15, 2020",113.7142857143,4
Denmark,DNK,"Mar 16, 2020",119.5714285714,5
Denmark,DNK,"Mar 17, 2020",117,6
Denmark,DNK,"Mar 18, 2020",108.5714285714,7
Denmark,DNK,"Mar 19, 2020",85.5714285714,8
Denmark,DNK,"Mar 20, 2020",67.8571428571,9
Denmark,DNK,"Mar 21, 2020",64.4285714286,10
Denmark,DNK,"Mar 22, 2020",71.2857142857,11
Denmark,DNK,"Mar 23, 2020",74.2857142857,12
Denmark,DNK,"Mar 24, 2020",75.4285714286,13
Denmark,DNK,"Mar 25, 2020",81,14
Denmark,DNK,"Mar 26, 2020",87,15
